App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
DSpace_DSpace,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\test\java\org\dspace\eperson\GroupTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\main\java\org\dspace\eperson\Group.java,DSpace_DSpace/DSpace/dspace-api/src/test/java/org/dspace/eperson/GroupTest.java,DSpace_DSpace/DSpace/dspace-api/src/main/java/org/dspace/eperson/Group.java,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false
dynjs_dynjs,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dynjs_dynjs\dynjs\src\test\java\org\dynjs\cli\ArgumentsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dynjs_dynjs\dynjs\src\main\java\org\dynjs\cli\Arguments.java,dynjs_dynjs/dynjs/src/test/java/org/dynjs/cli/ArgumentsTest.java,dynjs_dynjs/dynjs/src/main/java/org/dynjs/cli/Arguments.java,true,false,false,false,false,true,true,false,false,false,false,false,false,true,false,true,true,false,false,false,false
dluebke_BPELUnit,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dluebke_BPELUnit\BPELUnit\net.bpelunit.utils.testsuitesplitter\src\test\java\net\bpelunit\utils\testsuitesplitter\SplitIntoPermutationsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dluebke_BPELUnit\BPELUnit\net.bpelunit.utils.testsuitesplitter\src\main\java\net\bpelunit\utils\testsuitesplitter\SplitIntoPermutations.java,dluebke_BPELUnit/BPELUnit/net.bpelunit.utils.testsuitesplitter/src/test/java/net/bpelunit/utils/testsuitesplitter/SplitIntoPermutationsTest.java,dluebke_BPELUnit/BPELUnit/net.bpelunit.utils.testsuitesplitter/src/main/java/net/bpelunit/utils/testsuitesplitter/SplitIntoPermutations.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\test\java\org\drools\core\util\MVELSafeHelperTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\main\java\org\drools\core\util\MVELSafeHelper.java,droolsjbpm_drools/drools/drools-core/src/test/java/org/drools/core/util/MVELSafeHelperTest.java,droolsjbpm_drools/drools/drools-core/src/main/java/org/drools/core/util/MVELSafeHelper.java,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false
droolsjbpm_jbpm-console-ng,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-console-ng\jbpm-console-ng\jbpm-console-ng-human-tasks\jbpm-console-ng-human-tasks-backend\src\test\java\org\jbpm\console\ng\ht\backend\server\DataSetDefsBootstrapTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-console-ng\jbpm-console-ng\jbpm-console-ng-dashboard\jbpm-console-ng-dashboard-backend\src\main\java\org\jbpm\dashboard\renderer\backend\DataSetDefsBootstrap.java,droolsjbpm_jbpm-console-ng/jbpm-console-ng/jbpm-console-ng-human-tasks/jbpm-console-ng-human-tasks-backend/src/test/java/org/jbpm/console/ng/ht/backend/server/DataSetDefsBootstrapTest.java,droolsjbpm_jbpm-console-ng/jbpm-console-ng/jbpm-console-ng-dashboard/jbpm-console-ng-dashboard-backend/src/main/java/org/jbpm/dashboard/renderer/backend/DataSetDefsBootstrap.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-compiler\src\test\java\org\drools\compiler\commons\jci\compilers\NativeJavaCompilerSettingsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-compiler\src\main\java\org\drools\compiler\commons\jci\compilers\NativeJavaCompilerSettings.java,droolsjbpm_drools/drools/drools-compiler/src/test/java/org/drools/compiler/commons/jci/compilers/NativeJavaCompilerSettingsTest.java,droolsjbpm_drools/drools/drools-compiler/src/main/java/org/drools/compiler/commons/jci/compilers/NativeJavaCompilerSettings.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false
davros-_platform_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\core\tests\coretests\src\android\widget\listview\arrowscroll\ListItemFocusablesCloseTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\core\tests\coretests\src\android\widget\listview\ListItemFocusablesClose.java,davros-_platform_frameworks_base/platform_frameworks_base/core/tests/coretests/src/android/widget/listview/arrowscroll/ListItemFocusablesCloseTest.java,davros-_platform_frameworks_base/platform_frameworks_base/core/tests/coretests/src/android/widget/listview/ListItemFocusablesClose.java,true,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
dprince_agentcmd,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dprince_agentcmd\agentcmd\src\test\agentcmd\XenStoreClientTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dprince_agentcmd\agentcmd\src\java\agentcmd\XenStoreClient.java,dprince_agentcmd/agentcmd/src/test/agentcmd/XenStoreClientTest.java,dprince_agentcmd/agentcmd/src/java/agentcmd/XenStoreClient.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
dpschramm_pimp,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dpschramm_pimp\pimp\test\pimp\form\FormBuilderTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dpschramm_pimp\pimp\src\pimp\form\FormBuilder.java,dpschramm_pimp/pimp/test/pimp/form/FormBuilderTest.java,dpschramm_pimp/pimp/src/pimp/form/FormBuilder.java,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false,false,false,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\test\java\org\drools\core\base\ClassFieldAccessorTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\main\java\org\drools\core\base\ClassFieldAccessor.java,droolsjbpm_drools/drools/drools-core/src/test/java/org/drools/core/base/ClassFieldAccessorTest.java,droolsjbpm_drools/drools/drools-core/src/main/java/org/drools/core/base/ClassFieldAccessor.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-examples-api\kie-module-from-multiple-files\src\test\java\org\drools\example\api\kiemodulefrommultiplefiles\KieModuleFromMultipleFilesExampleTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-examples-api\kie-module-from-multiple-files\src\main\java\org\drools\example\api\kiemodulefrommultiplefiles\KieModuleFromMultipleFilesExample.java,droolsjbpm_drools/drools/drools-examples-api/kie-module-from-multiple-files/src/test/java/org/drools/example/api/kiemodulefrommultiplefiles/KieModuleFromMultipleFilesExampleTest.java,droolsjbpm_drools/drools/drools-examples-api/kie-module-from-multiple-files/src/main/java/org/drools/example/api/kiemodulefrommultiplefiles/KieModuleFromMultipleFilesExample.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Data2Semantics_d2s-tools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Data2Semantics_d2s-tools\d2s-tools\proppred\src\test\java\org\data2semantics\proppred\kernels\RDFWLSubTreeKernelTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Data2Semantics_d2s-tools\d2s-tools\proppred\src\main\java\org\data2semantics\proppred\kernels\rdfgraphkernels\RDFWLSubTreeKernel.java,Data2Semantics_d2s-tools/d2s-tools/proppred/src/test/java/org/data2semantics/proppred/kernels/RDFWLSubTreeKernelTest.java,Data2Semantics_d2s-tools/d2s-tools/proppred/src/main/java/org/data2semantics/proppred/kernels/rdfgraphkernels/RDFWLSubTreeKernel.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
datacite_mds,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\test\java\org\datacite\mds\web\ui\controller\ChangePasswordControllerTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\main\java\org\datacite\mds\web\ui\controller\ChangePasswordController.java,datacite_mds/mds/src/test/java/org/datacite/mds/web/ui/controller/ChangePasswordControllerTest.java,datacite_mds/mds/src/main/java/org/datacite/mds/web/ui/controller/ChangePasswordController.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false
droolsjbpm_jbpm,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm\jbpm\jbpm-flow\src\test\java\org\jbpm\ruleflow\core\validation\RuleFlowProcessValidatorTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm\jbpm\jbpm-flow\src\main\java\org\jbpm\ruleflow\core\validation\RuleFlowProcessValidator.java,droolsjbpm_jbpm/jbpm/jbpm-flow/src/test/java/org/jbpm/ruleflow/core/validation/RuleFlowProcessValidatorTest.java,droolsjbpm_jbpm/jbpm/jbpm-flow/src/main/java/org/jbpm/ruleflow/core/validation/RuleFlowProcessValidator.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
datacite_mds,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\test\java\org\datacite\mds\service\impl\DoiServiceImplTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_mds\mds\src\main\java\org\datacite\mds\service\impl\DoiServiceImpl.java,datacite_mds/mds/src/test/java/org/datacite/mds/service/impl/DoiServiceImplTest.java,datacite_mds/mds/src/main/java/org/datacite/mds/service/impl/DoiServiceImpl.java,true,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false
droolsjbpm_guvnor,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_guvnor\guvnor\guvnor-services\guvnor-services-backend\src\test\java\org\guvnor\common\services\backend\archive\ArchiverTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_guvnor\guvnor\guvnor-services\guvnor-services-backend\src\main\java\org\guvnor\common\services\backend\archive\Archiver.java,droolsjbpm_guvnor/guvnor/guvnor-services/guvnor-services-backend/src/test/java/org/guvnor/common/services/backend/archive/ArchiverTest.java,droolsjbpm_guvnor/guvnor/guvnor-services/guvnor-services-backend/src/main/java/org/guvnor/common/services/backend/archive/Archiver.java,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false
daggeron_Openfire,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\daggeron_Openfire\Openfire\src\test\java\org\jivesoftware\util\IntEnumTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\daggeron_Openfire\Openfire\src\java\org\jivesoftware\util\IntEnum.java,daggeron_Openfire/Openfire/src/test/java/org/jivesoftware/util/IntEnumTest.java,daggeron_Openfire/Openfire/src/java/org/jivesoftware/util/IntEnum.java,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
dkandalov_pomodoro-tm,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dkandalov_pomodoro-tm\pomodoro-tm\test\pomodoro\model\PomodoroModelTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dkandalov_pomodoro-tm\pomodoro-tm\src\pomodoro\model\PomodoroModel.java,dkandalov_pomodoro-tm/pomodoro-tm/test/pomodoro/model/PomodoroModelTest.java,dkandalov_pomodoro-tm/pomodoro-tm/src/pomodoro/model/PomodoroModel.java,true,false,false,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,false,true,false
droolsjbpm_jbpm-console-ng,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-console-ng\jbpm-console-ng\jbpm-console-ng-generic\jbpm-console-ng-generic-forms-client\src\test\java\org\jbpm\console\ng\gc\forms\client\display\views\EmbeddedFormDisplayViewTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_jbpm-console-ng\jbpm-console-ng\jbpm-console-ng-generic\jbpm-console-ng-generic-forms-client\src\main\java\org\jbpm\console\ng\gc\forms\client\display\views\EmbeddedFormDisplayView.java,droolsjbpm_jbpm-console-ng/jbpm-console-ng/jbpm-console-ng-generic/jbpm-console-ng-generic-forms-client/src/test/java/org/jbpm/console/ng/gc/forms/client/display/views/EmbeddedFormDisplayViewTest.java,droolsjbpm_jbpm-console-ng/jbpm-console-ng/jbpm-console-ng-generic/jbpm-console-ng-generic-forms-client/src/main/java/org/jbpm/console/ng/gc/forms/client/display/views/EmbeddedFormDisplayView.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
dzo_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\keystore\tests\src\android\security\SystemKeyStoreTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\keystore\java\android\security\SystemKeyStore.java,dzo_frameworks_base/frameworks_base/keystore/tests/src/android/security/SystemKeyStoreTest.java,dzo_frameworks_base/frameworks_base/keystore/java/android/security/SystemKeyStore.java,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
dzo_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\tests\coretests\src\android\widget\focus\HorizontalFocusSearchTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dzo_frameworks_base\frameworks_base\core\tests\coretests\src\android\widget\focus\HorizontalFocusSearch.java,dzo_frameworks_base/frameworks_base/core/tests/coretests/src/android/widget/focus/HorizontalFocusSearchTest.java,dzo_frameworks_base/frameworks_base/core/tests/coretests/src/android/widget/focus/HorizontalFocusSearch.java,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
DiUS_java-faker,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DiUS_java-faker\java-faker\src\test\java\com\github\javafaker\IdNumberTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DiUS_java-faker\java-faker\src\main\java\com\github\javafaker\IdNumber.java,DiUS_java-faker/java-faker/src/test/java/com/github/javafaker/IdNumberTest.java,DiUS_java-faker/java-faker/src/main/java/com/github/javafaker/IdNumber.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
DozerMapper_dozer,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DozerMapper_dozer\dozer\proto\src\test\java\org\dozer\propertydescriptor\ProtoFieldPropertyDescriptorCreationStrategyTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DozerMapper_dozer\dozer\proto\src\main\java\org\dozer\propertydescriptor\ProtoFieldPropertyDescriptorCreationStrategy.java,DozerMapper_dozer/dozer/proto/src/test/java/org/dozer/propertydescriptor/ProtoFieldPropertyDescriptorCreationStrategyTest.java,DozerMapper_dozer/dozer/proto/src/main/java/org/dozer/propertydescriptor/ProtoFieldPropertyDescriptorCreationStrategy.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Dancovich_bookmark-ear-test,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Dancovich_bookmark-ear-test\bookmark-ear-test\bookmark-build\bookmark2\src\test\java\br\gov\frameworkdemoiselle\sample\business\BookmarkBCTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\Dancovich_bookmark-ear-test\bookmark-ear-test\bookmark-build\bookmark\src\main\java\br\gov\frameworkdemoiselle\sample\business\BookmarkBC.java,Dancovich_bookmark-ear-test/bookmark-ear-test/bookmark-build/bookmark2/src/test/java/br/gov/frameworkdemoiselle/sample/business/BookmarkBCTest.java,Dancovich_bookmark-ear-test/bookmark-ear-test/bookmark-build/bookmark/src/main/java/br/gov/frameworkdemoiselle/sample/business/BookmarkBC.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-test-scenarios\src\test\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifierTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-test-scenarios\src\main\java\org\drools\workbench\models\testscenarios\backend\verifiers\RuleFiredVerifier.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-test-scenarios/src/test/java/org/drools/workbench/models/testscenarios/backend/verifiers/RuleFiredVerifierTest.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-test-scenarios/src/main/java/org/drools/workbench/models/testscenarios/backend/verifiers/RuleFiredVerifier.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
DataLite_zk-dl,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DataLite_zk-dl\zk-dl\DLHelpers\src\test\java\cz\datalite\xml\XmlStringUtilTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DataLite_zk-dl\zk-dl\DLHelpers\src\main\java\cz\datalite\xml\XmlStringUtil.java,DataLite_zk-dl/zk-dl/DLHelpers/src/test/java/cz/datalite/xml/XmlStringUtilTest.java,DataLite_zk-dl/zk-dl/DLHelpers/src/main/java/cz/datalite/xml/XmlStringUtil.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
datacite_content-resolver,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_content-resolver\content-resolver\src\test\java\org\datacite\conres\LinkControllerTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\datacite_content-resolver\content-resolver\src\main\java\org\datacite\conres\controller\LinkController.java,datacite_content-resolver/content-resolver/src/test/java/org/datacite/conres/LinkControllerTest.java,datacite_content-resolver/content-resolver/src/main/java/org/datacite/conres/controller/LinkController.java,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
dhanji_sitebricks,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dhanji_sitebricks\sitebricks\sitebricks-acceptance-tests\src\test\java\com\google\sitebricks\acceptance\DecoratedRepeatTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dhanji_sitebricks\sitebricks\sitebricks-acceptance-tests\src\main\java\com\google\sitebricks\example\DecoratedRepeat.java,dhanji_sitebricks/sitebricks/sitebricks-acceptance-tests/src/test/java/com/google/sitebricks/acceptance/DecoratedRepeatTest.java,dhanji_sitebricks/sitebricks/sitebricks-acceptance-tests/src/main/java/com/google/sitebricks/example/DecoratedRepeat.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
davros-_platform_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\keystore\tests\src\android\security\SystemKeyStoreTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\keystore\java\android\security\SystemKeyStore.java,davros-_platform_frameworks_base/platform_frameworks_base/keystore/tests/src/android/security/SystemKeyStoreTest.java,davros-_platform_frameworks_base/platform_frameworks_base/keystore/java/android/security/SystemKeyStore.java,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\test\java\org\drools\core\util\KieFunctionsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\main\java\org\drools\core\util\KieFunctions.java,droolsjbpm_drools/drools/drools-core/src/test/java/org/drools/core/util/KieFunctionsTest.java,droolsjbpm_drools/drools/drools-core/src/main/java/org/drools/core/util/KieFunctions.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false
douglasjunior_DouglasJuniorTCC,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\douglasjunior_DouglasJuniorTCC\DouglasJuniorTCC\JGitMinerWeb\src\test\java\br\edu\utfpr\cm\JGitMinerWeb\services\metric\local\LocalMeasureTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\douglasjunior_DouglasJuniorTCC\DouglasJuniorTCC\JGitMinerWeb\src\main\java\br\edu\utfpr\cm\JGitMinerWeb\services\metric\local\LocalMeasure.java,douglasjunior_DouglasJuniorTCC/DouglasJuniorTCC/JGitMinerWeb/src/test/java/br/edu/utfpr/cm/JGitMinerWeb/services/metric/local/LocalMeasureTest.java,douglasjunior_DouglasJuniorTCC/DouglasJuniorTCC/JGitMinerWeb/src/main/java/br/edu/utfpr/cm/JGitMinerWeb/services/metric/local/LocalMeasure.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
DSpace_DSpace,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\test\java\org\dspace\content\DCDateTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\main\java\org\dspace\content\DCDate.java,DSpace_DSpace/DSpace/dspace-api/src/test/java/org/dspace/content/DCDateTest.java,DSpace_DSpace/DSpace/dspace-api/src/main/java/org/dspace/content/DCDate.java,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false
DSpace_DSpace,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\test\java\org\dspace\util\MultiFormatDateParserTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\DSpace_DSpace\DSpace\dspace-api\src\main\java\org\dspace\util\MultiFormatDateParser.java,DSpace_DSpace/DSpace/dspace-api/src/test/java/org/dspace/util/MultiFormatDateParserTest.java,DSpace_DSpace/DSpace/dspace-api/src/main/java/org/dspace/util/MultiFormatDateParser.java,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\test\java\org\drools\core\time\impl\JDKTimerServiceTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-core\src\main\java\org\drools\core\time\impl\JDKTimerService.java,droolsjbpm_drools/drools/drools-core/src/test/java/org/drools/core/time/impl/JDKTimerServiceTest.java,droolsjbpm_drools/drools/drools-core/src/main/java/org/drools/core/time/impl/JDKTimerService.java,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,true,false
droolsjbpm_drools,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-guided-dtable\src\test\java\org\drools\workbench\models\guided\dtable\shared\model\Pattern52Test.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\droolsjbpm_drools\drools\drools-workbench-models\drools-workbench-models-guided-dtable\src\main\java\org\drools\workbench\models\guided\dtable\shared\model\Pattern52.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-guided-dtable/src/test/java/org/drools/workbench/models/guided/dtable/shared/model/Pattern52Test.java,droolsjbpm_drools/drools/drools-workbench-models/drools-workbench-models-guided-dtable/src/main/java/org/drools/workbench/models/guided/dtable/shared/model/Pattern52.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,true,false
davros-_platform_frameworks_base,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\core\tests\coretests\src\com\android\internal\util\ProcFileReaderTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\davros-_platform_frameworks_base\platform_frameworks_base\core\java\com\android\internal\util\ProcFileReader.java,davros-_platform_frameworks_base/platform_frameworks_base/core/tests/coretests/src/com/android/internal/util/ProcFileReaderTest.java,davros-_platform_frameworks_base/platform_frameworks_base/core/java/com/android/internal/util/ProcFileReader.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
digital-preservation_droid,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digital-preservation_droid\droid\droid-container\src\test\java\uk\gov\nationalarchives\droid\container\httpservice\ContainerSignatureHttpServiceTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\digital-preservation_droid\droid\droid-container\src\main\java\uk\gov\nationalarchives\droid\container\httpservice\ContainerSignatureHttpService.java,digital-preservation_droid/droid/droid-container/src/test/java/uk/gov/nationalarchives/droid/container/httpservice/ContainerSignatureHttpServiceTest.java,digital-preservation_droid/droid/droid-container/src/main/java/uk/gov/nationalarchives/droid/container/httpservice/ContainerSignatureHttpService.java,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,false,true,true,true,false
dirkriehle_wahlzeit,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dirkriehle_wahlzeit\wahlzeit\src\test\java\org\wahlzeit\model\AccessRightsTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\dirkriehle_wahlzeit\wahlzeit\src\main\java\org\wahlzeit\model\AccessRights.java,dirkriehle_wahlzeit/wahlzeit/src/test/java/org/wahlzeit/model/AccessRightsTest.java,dirkriehle_wahlzeit/wahlzeit/src/main/java/org/wahlzeit/model/AccessRights.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
duderino_injection,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\duderino_injection\injection\src\test\java\org\duderino\injection\jmockit\_8\ClassTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\duderino_injection\injection\src\test\java\org\duderino\injection\jmockit\_1\Class.java,duderino_injection/injection/src/test/java/org/duderino/injection/jmockit/_8/ClassTest.java,duderino_injection/injection/src/test/java/org/duderino/injection/jmockit/_1/Class.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
difi_oxalis,ABCD,D:\ryosuke-ku\data_set\Git_20161108\ABCD\difi_oxalis\oxalis\oxalis-api\src\test\java\eu\peppol\statistics\StatisticsGranularityTest.java,D:\ryosuke-ku\data_set\Git_20161108\ABCD\difi_oxalis\oxalis\oxalis-api\src\main\java\eu\peppol\statistics\StatisticsGranularity.java,difi_oxalis/oxalis/oxalis-api/src/test/java/eu/peppol/statistics/StatisticsGranularityTest.java,difi_oxalis/oxalis/oxalis-api/src/main/java/eu/peppol/statistics/StatisticsGranularity.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
